Economy Name,Dealing with construction permits (DB16-20 methodology) - Score,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,Dealing with construction permits: Cost (% of Warehouse value),Dealing with construction permits: Cost (% of Warehouse value) - Score,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with construction permits: Procedures (number),Dealing with construction permits: Procedures (number) - Score,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with construction permits: Time (days),Dealing with construction permits: Time (days)  - Score,Enforcing contracts (DB17-20 methodology) - Score,Enforcing contracts: Alternative dispute resolution (0-3) (DB16-20 methodology),Enforcing contracts: Attorney fees (% of claim),Enforcing contracts: Case management (0-6) (DB16-20 methodology),Enforcing contracts: Cost (% of claim),Enforcing contracts: Cost (% of claim) - Score,Enforcing contracts: Court automation (0-4) (DB17-20 methodology),Enforcing contracts: Court fees (% of claim),Enforcing contracts: Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing contracts: Enforcement fees (% of claim),Enforcing contracts: Enforcement of judgment (days),Enforcing contracts: Filing and service (days),Enforcing contracts: Quality of the judicial processes index (0-18) (DB17-20 methodology),Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,Enforcing contracts: Trial and judgment (days),Getting Credit total score (DB15-20 methodology),Getting credit (DB15-20 methodology) - Score,Getting credit: Credit bureau coverage (% of adults),Getting credit: Credit registry coverage (% of adults),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,Getting electricity (DB16-20 methodology) - Score,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting electricity: Cost to get electricity (% of income per capita),Getting electricity: Cost to get electricity (% of income per capita) - Score,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Global: Ease of doing business score (DB17-20 methodology),Other taxes (% of profits),Paying taxes (DB17-20 methodology) - Score,Paying taxes: Labor tax and contributions (% of profits),Paying taxes: Payments (number per year),Paying taxes: Payments per year (number per year) - Score,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,Paying taxes: Profit tax (% of profits),Paying taxes: Time (hours per year),Paying taxes: Time (hours per year) - Score,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology),Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology) - Score,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology),Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology) - Score,Paying taxes: Total tax and contribution rate (% of profit),Paying taxes: Total tax and contribution rate (% of profit) - Score,Protecting minority investors (DB15-20 methodology) - Score,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of director liability index (0-10),Protecting minority investors: Extent of director liability index (0-10) - Score,Protecting minority investors: Extent of disclosure index (0-10),Protecting minority investors: Extent of disclosure index (0-10) - Score,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),Rank: Dealing with construction permits (1=most business-friendly regulations),Rank: Ease of doing business index (1=most business-friendly regulations),Rank: Enforcing contracts (1=most business-friendly regulations),Rank: Getting credit (1=most business-friendly regulations),Rank: Getting electricity (1=most business-friendly regulations),Rank: Paying taxes (1=most business-friendly regulations),Rank: Protecting minority investors (1=most business-friendly regulations),Rank: Registering property (1=most business-friendly regulations),Rank: Resolving insolvency (1=most business-friendly regulations),Rank: Starting a business (1=most business-friendly regulations),Rank: Trading across borders (1=most business-friendly regulations),Registering property (DB17-20 methodology) - Score,Registering property: Cost (% of property value),Registering property: Cost (% of property value) - Score,Registering property: Equal access to property rights index (-2-0) (DB17-20 methodology),Registering property: Geographic coverage index (0-8) (DB16-20 methodology),Registering property: Land dispute resolution index (0-8) (DB16-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,Registering property: Reliability of infrastructure index (0-8) (DB16-20 methodology),Registering property: Transparency of information index (0-6) (DB16-20 methodology),Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving insolvency - Score,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving insolvency: Cost (% of estate),Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),Resolving insolvency: Recovery rate (cents on the dollar),Resolving insolvency: Recovery rate (cents on the dollar) - Score,Resolving insolvency: Strength of insolvency framework index (0-16),Resolving insolvency: Strength of insolvency framework index (0-16) - Score,Resolving insolvency: Time (years),Starting a business - Score,Starting a business: Cost - Men (% of income per capita),Starting a business: Cost - Men (% of income per capita) - Score,Starting a business: Cost - Women (% of income per capita),Starting a business: Cost - Women (% of income per capita) - Score,Starting a business: Minimum capital (% of income per capita),Starting a business: Paid-in Minimum capital (% of income per capita) - Score,Starting a business: Procedures required - Men (number),Starting a business: Procedures required - Men (number) - Score,Starting a business: Procedures required - Women (number),Starting a business: Procedures required - Women (number) - Score,Starting a business: Time - Men (days),Starting a business: Time - Men (days) - Score,Starting a business: Time - Women (days),Starting a business: Time - Women (days)- Score,Time to export: Border compliance (hours) (DB16-20 methodology),Time to export: Documentary compliance (hours) (DB16-20 methodology),Time to import: Border compliance (hours) (DB16-20 methodology),Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across borders (DB16-20 methodology) - Score,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score
Ethiopia,59.68328,11.0,73.33333,12.6,37.10008,0.0,7.0,50.0,4.0,2.0,1.0,2.0,2.0,530.0,66.39344,62.76565,1.5,10.0,1.0,15.2,83.01462,0.0,4.8,4.5,0.4,210.0,30.0,7.0,38.88889,290.0,3.0,15.0,0.0,0.4,0.0,0.0,3.0,25.0,60.09186,0.0,768.5,90.51238,0.0,0.0,0.0,,3.6,0.0,0.0,0.0,,,0.0,47.97613,0.7,63.25631,12.4,29.0,56.66667,51.56349,24.6,300.0,61.20556,0.0,100.0,47.0,6.0,8.0,88.07339,48.7,12.18055,37.7,83.5895,10.0,2.0,20.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,5.0,142.0,159.0,67.0,176.0,137.0,132.0,189.0,142.0,149.0,168.0,156.0,50.92252,6.0,59.75866,0.0,0.0,4.0,5.5,18.33333,0.0,1.5,0.0,30.33778,2.0,14.5,1.0,2.0,0.0,27.3,29.42556,5.0,31.25,3.0,71.70191,45.4,77.28948,45.4,77.28948,0.0,100.0,11.0,41.17647,11.0,41.17647,32.0,68.34171,32.0,68.34171,50.9,76.0,72.2,194.0,56.00201,171.5,83.82075,175.0,56.25,120.0,90.0,750.0,0.0,68.60789,55.6213,74.46926,19.24686
Fiji,67.75047,7.0,46.66667,0.5,97.47642,1.0,4.0,75.0,0.0,3.0,1.0,2.0,0.0,397.0,77.29508,57.05174,2.0,28.6,2.0,42.6,52.19348,0.5,4.0,3.0,10.0,155.0,36.0,7.5,41.66667,206.0,5.0,25.0,0.0,0.0,0.0,0.0,5.0,41.66667,72.80849,1.0,1191.4,85.29193,0.0,1.0,1.0,5.0,21.8,0.0,4.0,50.0,5.0,4.74,1.0,61.47892,0.1,71.0812,12.4,38.0,41.66667,81.61546,19.6,247.0,69.39722,0.0,100.0,12.0,76.0,12.0,80.73394,18.9,69.72789,32.1,91.64546,54.0,7.0,70.0,3.0,42.85714,8.0,80.0,2.0,20.0,3.0,42.85714,4.0,66.66667,27.0,102.0,102.0,101.0,165.0,97.0,101.0,97.0,57.0,98.0,163.0,79.0,71.86133,3.0,79.98122,0.0,8.0,6.0,19.5,65.0,4.0,1.5,0.0,43.78323,2.0,10.0,2.0,2.0,0.0,46.5,50.06646,6.0,37.5,1.8,73.56195,14.5,92.76982,14.5,92.76982,0.0,100.0,11.0,41.17647,11.0,41.17647,40.0,60.30151,40.0,60.30151,56.0,56.3,34.8,33.8,77.89078,316.7,70.12579,76.0,81.0,319.8,73.34722,57.5,91.78571,65.40881,67.25838,87.90323,86.29707
Finland,75.92974,10.0,66.66667,0.7,96.29149,0.0,3.0,83.33333,2.0,3.0,1.0,2.0,2.0,485.0,70.08197,66.39798,2.5,12.5,2.0,16.2,81.88976,2.5,3.5,1.5,0.2,106.0,14.0,8.5,47.22222,365.0,12.0,60.0,22.0,0.0,6.0,75.0,6.0,50.0,88.97305,1.0,27.5,99.66033,1.0,1.0,1.0,0.01,13.3,1.0,8.0,100.0,0.2,0.16,3.0,80.17834,1.5,90.89141,23.0,8.0,91.66667,93.08656,12.1,90.0,93.66306,0.0,100.0,5.0,90.0,8.0,88.07339,6.2,94.27284,36.6,85.14935,62.0,8.0,80.0,6.0,85.71429,4.0,40.0,6.0,60.0,2.0,28.57143,5.0,83.33333,31.0,42.0,20.0,45.0,80.0,24.0,10.0,61.0,34.0,1.0,31.0,37.0,78.99428,4.0,73.25782,0.0,8.0,7.5,26.5,88.33333,8.0,3.0,2.5,92.69427,3.0,3.5,3.0,6.0,1.0,88.0,94.76353,14.5,90.625,0.9,93.46643,0.7,99.67419,0.7,99.67419,5.9,98.51903,3.0,88.23529,3.0,88.23529,13.0,87.43719,13.0,87.43719,36.0,2.0,2.0,0.5,92.43626,212.5,79.95283,70.0,82.5,0.0,100.0,0.0,100.0,77.98742,99.40828,99.64158,100.0
France,74.29214,13.0,86.66667,3.9,80.39239,2.0,8.0,41.66667,3.0,2.0,1.0,3.0,2.0,447.0,73.19672,73.46777,2.5,10.7,3.0,17.4,80.53993,2.0,2.7,4.5,4.0,100.0,22.0,12.0,66.66667,325.0,10.0,50.0,0.0,47.0,6.0,75.0,4.0,33.33333,92.01355,1.0,5.0,99.93828,1.0,1.0,1.0,3.0,13.6,1.0,8.0,100.0,0.35,0.29,3.0,76.80465,10.5,79.17595,50.0,9.0,90.0,92.40078,0.2,139.0,86.08964,0.0,100.0,10.5,79.0,3.5,96.33028,6.2,94.27284,60.7,48.21336,68.0,6.0,60.0,7.0,100.0,3.0,30.0,8.0,80.0,6.0,85.71429,4.0,66.66667,34.0,52.0,32.0,16.0,104.0,17.0,61.0,45.0,99.0,26.0,37.0,1.0,63.33201,7.3,51.27861,0.0,8.0,6.0,24.0,80.0,7.0,3.0,1.0,74.61793,3.0,9.0,1.0,6.0,1.0,74.8,80.48586,11.0,68.75,1.9,93.14713,0.7,99.63621,0.7,99.63621,0.0,99.9993,5.0,76.47059,5.0,76.47059,4.0,96.48241,4.0,96.48241,0.0,0.5,0.0,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Gabon,59.78165,7.5,50.0,1.4,92.88452,0.5,6.0,58.33333,2.0,2.0,1.0,0.0,2.0,1160.0,14.7541,32.83538,2.5,16.2,0.0,34.3,61.52981,0.0,4.1,1.5,14.0,320.0,30.0,4.0,22.22222,810.0,8.0,40.0,0.0,28.5,2.0,25.0,6.0,50.0,49.76468,0.0,1235.5,84.74712,0.0,1.0,1.0,5.0,19.1,1.0,3.0,37.5,47.52,52.0,0.0,45.0251,1.4,35.92491,25.5,50.0,21.66667,42.47386,20.3,632.0,9.89181,46.6,0.0,14.5,71.0,13.5,77.98165,44.2,20.91377,47.1,69.66733,24.0,4.0,40.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,12.0,141.0,169.0,180.0,132.0,164.0,182.0,170.0,171.0,130.0,96.0,170.0,41.09051,11.5,23.33333,-1.0,0.0,4.5,5.0,16.66667,0.0,1.5,0.5,35.94063,2.0,14.5,1.0,5.5,0.0,14.5,15.63127,9.0,56.25,5.0,86.97388,13.3,93.34261,13.3,93.34261,2.4,99.39478,7.0,64.70588,7.0,64.70588,10.0,90.45226,10.0,90.45226,96.0,60.0,84.0,120.0,43.93934,1633.0,0.0,200.0,50.0,1320.0,0.0,170.0,75.71429,40.25157,65.08876,70.2509,50.20921
"Gambia, The",59.36381,3.5,23.33333,3.1,84.485,0.0,6.0,58.33333,0.0,2.0,1.0,0.0,0.5,758.0,47.70492,50.88268,2.5,17.0,0.0,20.4,77.16535,0.0,1.4,2.5,2.0,225.0,43.0,5.0,27.77778,490.0,6.0,30.0,0.0,0.0,0.0,0.0,6.0,50.0,49.5782,1.0,2613.6,67.73311,0.0,0.0,0.0,,20.2,1.0,0.0,0.0,,,0.0,50.29381,11.3,49.01087,12.6,49.0,23.33333,47.70642,24.4,326.0,57.18702,0.0,100.0,,0.0,6.5,90.82569,,0.0,48.4,67.81671,24.0,5.0,50.0,0.0,0.0,5.0,50.0,2.0,20.0,0.0,0.0,0.0,0.0,12.0,145.0,155.0,129.0,152.0,165.0,172.0,170.0,143.0,128.0,119.0,115.0,50.89227,7.8,48.01886,0.0,4.0,2.5,9.5,31.66667,1.0,2.0,1.0,36.82171,3.0,14.5,0.0,3.0,0.0,27.8,29.89343,7.0,43.75,2.0,84.57777,49.5,75.26052,49.5,75.26052,0.0,100.0,6.0,70.58824,6.0,70.58824,8.0,92.46231,8.0,92.46231,109.3,48.0,87.0,31.5,67.81075,380.6,64.09853,133.0,66.75,325.6,72.86458,151.9,78.30357,31.86583,72.18935,69.17563,87.23849
Georgia,80.97765,9.0,60.0,0.3,98.57341,1.0,1.0,100.0,0.0,3.0,1.0,2.0,2.0,285.0,86.47541,75.04436,2.5,18.0,3.5,25.0,71.991,2.5,5.0,3.5,2.0,150.0,35.0,12.0,66.66667,100.0,17.0,85.0,100.0,0.0,8.0,100.0,9.0,75.0,84.41646,1.0,145.0,98.20931,1.0,1.0,0.0,3.0,6.6,1.0,5.0,62.5,4.69,3.69,1.0,83.73393,2.1,89.18573,0.0,5.0,96.66667,85.88771,7.8,216.0,74.18856,0.0,100.0,21.5,57.0,1.0,100.0,10.2,86.55084,9.9,100.0,84.0,9.0,90.0,6.0,85.71429,6.0,60.0,9.0,90.0,7.0,100.0,5.0,83.33333,42.0,21.0,7.0,12.0,15.0,42.0,14.0,7.0,5.0,64.0,2.0,45.0,92.86295,0.0,99.78511,0.0,2.0,7.0,21.5,71.66667,8.0,4.5,0.0,56.16938,2.5,10.0,3.0,5.5,0.0,40.5,43.58877,11.0,68.75,2.0,99.61764,2.1,98.97306,2.1,98.97306,0.0,100.0,1.0,100.0,1.0,100.0,1.0,99.49749,1.0,99.49749,6.0,1.5,15.0,2.0,90.06518,112.0,89.43396,0.0,100.0,396.4,66.96429,189.0,73.0,96.85535,99.70414,94.98208,99.58159
Germany,78.20203,9.5,63.33333,1.1,94.29324,0.5,6.0,58.33333,3.0,2.0,1.0,2.0,1.0,499.0,68.93443,74.09779,3.0,6.6,1.5,14.4,83.91451,3.5,5.4,4.5,2.4,90.0,29.0,12.5,69.44444,380.0,14.0,70.0,100.0,1.8,8.0,100.0,6.0,50.0,98.79897,1.0,37.0,99.54372,1.0,1.0,1.0,3.0,25.6,1.0,8.0,100.0,0.25,0.3,3.0,79.71004,4.1,82.16078,21.5,9.0,90.0,97.67469,23.2,218.0,73.87944,0.0,100.0,0.0,100.0,4.5,94.49541,5.2,96.20335,48.8,67.08901,62.0,5.0,50.0,6.0,85.71429,5.0,50.0,5.0,50.0,5.0,71.42857,5.0,83.33333,31.0,30.0,22.0,13.0,48.0,5.0,46.0,61.0,76.0,4.0,125.0,42.0,66.57852,6.6,55.71598,0.0,8.0,6.0,23.0,76.66667,7.0,2.0,3.0,89.81418,3.0,8.0,3.0,6.0,1.0,79.8,85.87836,15.0,93.75,1.2,83.67435,6.5,96.74526,6.5,96.74526,29.8,92.54867,9.0,52.94118,9.0,52.94118,8.0,92.46231,8.0,92.46231,36.0,1.0,0.0,0.5,91.77378,345.0,67.45283,45.0,88.75,0.0,100.0,0.0,100.0,77.98742,100.0,100.0,100.0
Ghana,67.61784,11.0,73.33333,3.5,82.63659,1.0,5.0,66.66667,3.0,2.0,1.0,2.0,2.0,710.0,51.63934,53.99706,2.5,10.0,1.0,23.0,74.24072,0.0,3.0,3.0,10.0,330.0,15.0,6.5,36.11111,365.0,12.0,60.0,33.2,0.0,6.0,75.0,6.0,50.0,77.36087,1.0,632.0,92.19711,0.0,1.0,1.0,5.0,23.6,1.0,4.0,50.0,55.94,36.28,0.0,59.96017,30.7,56.02625,14.7,36.0,45.0,49.54128,10.0,226.0,72.64297,0.0,100.0,,0.0,2.5,98.16514,,0.0,55.4,56.92076,60.0,7.0,70.0,3.0,42.85714,5.0,50.0,7.0,70.0,3.0,42.85714,5.0,83.33333,30.0,104.0,118.0,117.0,80.0,79.0,152.0,72.0,111.0,161.0,116.0,158.0,59.38615,6.1,59.52225,0.0,0.0,4.0,8.0,26.66667,1.0,3.0,0.0,25.4119,2.0,22.0,0.0,2.0,0.0,24.0,25.82381,4.0,25.0,1.9,84.96239,12.3,93.84119,12.3,93.84119,1.0,99.74767,8.0,58.82353,8.0,58.82353,13.0,87.43719,13.0,87.43719,108.0,89.3,80.0,36.0,54.83928,490.0,53.77358,155.0,61.25,552.9,53.92857,474.0,32.28571,32.7044,47.73176,71.68459,85.35565
Greece,69.52767,12.0,80.0,1.9,90.49106,1.0,11.0,16.66667,4.0,3.0,1.0,2.0,1.0,1711.0,0.0,48.12003,2.5,10.0,5.0,22.4,74.91564,2.0,4.6,3.0,7.8,251.0,60.0,12.5,69.44444,1400.0,9.0,45.0,69.9,0.0,7.0,87.5,2.0,16.66667,84.74436,1.0,68.2,99.15858,1.0,1.0,1.0,3.0,20.4,1.0,7.0,87.5,1.57,1.44,2.0,68.42391,0.6,77.14134,28.3,8.0,91.66667,76.69725,23.0,193.0,77.74343,0.0,100.0,17.5,65.0,3.5,96.33028,31.5,45.45872,51.9,62.45803,70.0,5.0,50.0,6.0,85.71429,4.0,40.0,9.0,90.0,6.0,85.71429,5.0,83.33333,35.0,86.0,79.0,146.0,119.0,40.0,72.0,37.0,156.0,72.0,11.0,34.0,46.85909,4.8,67.7314,0.0,0.0,3.0,4.5,15.0,0.0,1.5,2.5,53.13415,2.5,9.0,1.0,5.5,0.0,32.0,34.39331,11.5,71.875,3.5,95.99593,1.5,99.26748,1.5,99.26748,0.0,99.99853,3.0,88.23529,3.0,88.23529,4.0,96.48241,4.0,96.48241,24.0,1.0,0.5,0.5,93.71659,300.0,71.69811,30.0,92.5,0.0,100.0,0.0,100.0,85.53459,100.0,100.0,100.0
Grenada,62.488,5.0,33.33333,1.8,91.20081,0.0,8.0,41.66667,0.0,2.0,1.0,1.0,1.0,688.0,53.44262,59.33193,2.0,22.1,3.0,32.6,63.44207,1.5,3.1,4.5,7.4,200.0,28.0,11.0,61.11111,460.0,6.0,30.0,0.0,0.0,0.0,0.0,6.0,50.0,73.38194,1.0,157.4,98.05675,0.0,1.0,0.0,5.0,30.9,0.0,3.0,37.5,6.36,6.61,1.0,53.44488,15.6,59.62257,5.6,42.0,35.0,48.85321,26.5,140.0,85.93509,0.0,100.0,,0.0,4.0,95.41284,,0.0,47.8,68.70197,50.0,8.0,80.0,1.0,14.28571,8.0,80.0,4.0,40.0,2.0,28.57143,2.0,33.33333,25.0,130.0,146.0,80.0,152.0,93.0,143.0,105.0,147.0,168.0,89.0,137.0,50.14169,7.4,50.39928,0.0,0.0,4.5,7.0,23.33333,1.0,1.5,1.0,0.0,2.5,,3.0,4.5,0.0,0.0,0.0,0.0,0.0,,87.96368,14.4,92.82429,14.4,92.82429,0.0,100.0,6.0,70.58824,6.0,70.58824,12.0,88.44221,12.0,88.44221,101.4,13.3,37.3,24.0,61.51902,1034.4,2.4109,40.0,90.0,1256.0,0.0,50.0,92.85714,36.82809,92.70217,86.9773,90.37657
Guatemala,65.33814,11.0,73.33333,6.1,69.65612,1.0,7.0,50.0,2.0,3.0,1.0,2.0,2.0,1402.0,0.0,34.54568,2.0,15.0,0.5,26.5,70.30371,0.5,6.5,3.0,5.0,540.0,66.0,6.0,33.33333,796.0,17.0,85.0,37.1,22.8,8.0,100.0,9.0,75.0,84.24242,1.0,477.3,94.10738,1.0,1.0,1.0,3.0,20.1,1.0,7.0,87.5,3.96,2.7,2.0,62.59562,0.7,70.30302,14.3,8.0,91.66667,33.03725,20.2,248.0,69.24266,13.8,56.91964,,0.0,15.0,75.22936,,0.0,35.2,87.26551,30.0,5.0,50.0,1.0,14.28571,2.0,20.0,3.0,30.0,1.0,14.28571,3.0,50.0,15.0,118.0,96.0,176.0,15.0,46.0,104.0,153.0,89.0,157.0,99.0,82.0,64.93434,3.6,75.74216,0.0,0.0,5.0,13.5,45.0,4.0,4.5,0.0,27.63764,2.0,14.5,2.0,0.0,0.0,28.1,30.27529,4.0,25.0,3.0,86.80156,17.3,91.33944,17.3,91.33944,0.6,99.85145,6.0,70.58824,6.0,70.58824,15.0,85.42714,15.0,85.42714,36.0,48.0,72.0,32.0,77.15338,310.0,70.75472,105.0,73.75,405.0,66.25,37.0,94.71429,77.98742,72.18935,74.55197,87.02929
Guinea,65.85333,12.0,80.0,7.3,63.43639,1.0,6.0,58.33333,4.0,2.0,1.0,2.0,2.0,311.0,84.34426,53.87195,2.5,20.0,0.0,45.0,49.49381,0.0,15.0,2.5,10.0,150.0,21.0,5.0,27.77778,140.0,6.0,30.0,0.0,1.8,0.0,0.0,6.0,50.0,55.31385,1.0,3232.2,60.09597,0.0,0.0,0.0,,20.3,0.0,0.0,0.0,,,0.0,49.42922,40.7,35.48759,28.6,33.0,50.0,12.77134,0.0,400.0,45.74961,23.3,27.23214,,0.0,43.0,23.85321,,0.0,69.3,33.4294,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,116.0,156.0,118.0,152.0,150.0,183.0,162.0,122.0,118.0,122.0,167.0,56.8998,4.8,68.17335,0.0,0.0,4.5,6.5,21.66667,0.0,2.0,0.5,38.59294,2.0,10.0,1.0,5.5,0.0,19.4,20.93588,9.0,56.25,3.8,84.45567,33.8,83.1216,33.8,83.1216,5.3,98.68571,6.0,70.58824,6.0,70.58824,15.0,85.42714,15.0,85.42714,72.0,138.7,78.9,156.0,47.8171,777.8,26.62474,128.4,67.9,808.6,32.61905,180.0,74.28571,55.34591,18.52071,72.09421,35.14644
Guinea-Bissau,45.23727,7.0,46.66667,23.7,0.0,0.5,5.0,66.66667,2.0,2.0,1.0,0.0,1.5,1785.0,0.0,38.61288,2.5,15.0,1.5,28.0,68.61642,0.0,12.0,4.5,1.0,600.0,90.0,8.5,47.22222,1095.0,6.0,30.0,1.2,0.0,0.0,0.0,6.0,50.0,29.69859,0.0,1177.7,85.46101,0.0,0.0,0.0,,27.3,0.0,0.0,0.0,,,0.0,43.23319,5.6,55.16144,24.8,46.0,28.33333,46.25553,15.1,218.0,73.87944,1.9,94.19643,,0.0,6.5,90.82569,,0.0,45.5,72.17746,44.0,6.0,60.0,2.0,28.57143,1.0,10.0,7.0,70.0,2.0,28.57143,4.0,66.66667,22.0,177.0,174.0,171.0,152.0,182.0,155.0,114.0,132.0,168.0,161.0,146.0,54.52599,5.4,63.92531,-1.0,0.0,3.0,3.0,10.0,0.0,1.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,75.49544,88.8,55.57767,88.8,55.57767,5.8,98.56192,8.0,58.82353,9.0,52.94118,8.0,92.46231,9.0,91.45729,118.0,60.0,84.0,36.0,59.60033,585.0,44.81132,160.0,60.0,550.0,54.16667,205.0,70.71429,26.41509,65.08876,70.2509,85.35565
Guyana,52.52066,4.0,26.66667,2.4,87.86555,0.0,7.0,50.0,0.0,2.0,0.0,1.0,1.0,581.0,62.21311,57.87369,2.0,24.0,1.5,27.0,69.74128,0.0,2.0,4.0,1.0,320.0,21.0,7.5,41.66667,240.0,11.0,55.0,30.9,0.0,8.0,100.0,3.0,25.0,45.9021,1.0,423.8,94.76781,1.0,1.0,0.0,5.0,32.8,1.0,0.0,0.0,113.0,106.0,0.0,55.49196,1.7,65.67277,9.2,35.0,46.66667,54.24475,19.6,256.0,68.00618,9.8,69.41964,20.0,60.0,30.5,46.78899,33.9,40.77036,30.6,93.77348,56.0,8.0,80.0,4.0,57.14286,5.0,50.0,5.0,50.0,2.0,28.57143,4.0,66.66667,28.0,167.0,134.0,92.0,94.0,170.0,122.0,88.0,128.0,163.0,111.0,151.0,55.69538,4.6,69.3126,0.0,0.0,3.5,7.5,25.0,1.0,3.0,0.0,22.38473,2.0,28.5,0.0,2.0,0.0,18.4,19.76946,4.0,25.0,3.0,85.60068,9.4,95.28476,9.4,95.28476,0.0,100.0,7.0,64.70588,7.0,64.70588,18.0,82.41206,18.0,82.41206,72.0,200.0,84.0,156.0,58.26962,467.8,55.87002,77.8,80.55556,265.0,77.91667,62.5,91.07143,55.34591,0.0,70.2509,35.14644
